yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.09 (221) 17:15:11    5.4   237.0   369.0
2017.08.09 (221) 17:19:59    5.1   239.0   354.0
2017.08.09 (221) 17:25:23    4.7   187.0   432.0
2017.08.09 (221) 17:30:11    5.3   239.0   404.0
2017.08.09 (221) 17:34:59    5.3   234.0   380.0
2017.08.09 (221) 17:40:23    5.3   236.0   371.0
2017.08.09 (221) 17:45:11    5.4   236.0   352.0
2017.08.09 (221) 17:49:59    5.4   233.0   346.0
2017.08.09 (221) 17:55:23    5.5   234.0   335.0
2017.08.09 (221) 18:00:11    5.6   231.0   331.0
2017.08.09 (221) 18:04:59    5.7   231.0   312.0
2017.08.09 (221) 18:10:23    5.6   236.0   302.0
2017.08.09 (221) 18:15:11    5.7   228.0   297.0
2017.08.09 (221) 18:19:59    5.7   234.0   294.0
2017.08.09 (221) 18:25:23    5.7   231.0   302.0
2017.08.09 (221) 18:30:11    5.7   228.0   297.0
2017.08.09 (221) 18:34:59    5.7   236.0   306.0
2017.08.09 (221) 18:40:23    5.6   227.0   300.0
2017.08.09 (221) 18:45:11    5.6   239.0   299.0
2017.08.09 (221) 18:49:59    5.7   259.0   314.0
2017.08.09 (221) 18:55:23    5.8   237.0   323.0
2017.08.09 (221) 19:00:11    6.0   306.0   355.0
2017.08.09 (221) 19:04:59    5.8   225.0   343.0
2017.08.09 (221) 19:10:23    5.8   242.0   320.0
2017.08.09 (221) 19:15:11    5.9   244.0   323.0
2017.08.09 (221) 19:19:59    6.0   270.0   312.0
2017.08.09 (221) 19:25:23    6.1   245.0   317.0
2017.08.09 (221) 19:30:11    6.2   257.0   317.0
2017.08.09 (221) 19:34:59    6.5   215.0   311.0
2017.08.09 (221) 19:40:23    6.6   251.0   326.0
2017.08.09 (221) 19:45:11    6.6   216.0   317.0
2017.08.09 (221) 19:49:59    6.7   233.0   306.0
2017.08.09 (221) 19:55:23    6.9   231.0   320.0
2017.08.09 (221) 20:00:11    7.0   225.0   306.0
2017.08.09 (221) 20:04:59    7.1   244.0   309.0
2017.08.09 (221) 20:10:23    6.9   237.0   290.0
2017.08.09 (221) 20:15:11    7.2   239.0   291.0
2017.08.09 (221) 20:19:59    7.4   231.0   294.0
2017.08.09 (221) 20:25:23    7.5   237.0   290.0
2017.08.09 (221) 20:30:11    7.6   247.0   291.0
2017.08.09 (221) 20:34:59    7.7   236.0   286.0
2017.08.09 (221) 20:40:23    7.6   247.0   276.0
2017.08.09 (221) 20:45:11    7.6   239.0   283.0
2017.08.09 (221) 20:49:59    7.7   236.0   268.0
2017.08.09 (221) 20:55:23    7.6   236.0   267.0
2017.08.09 (221) 21:00:11    7.4   228.0   257.0
2017.08.09 (221) 21:04:59    7.5   230.0   277.0
2017.08.09 (221) 21:10:23    7.2   224.0   250.0
2017.08.09 (221) 21:15:11    7.1   225.0   262.0
2017.08.09 (221) 21:19:59    7.3   224.0   268.0
2017.08.09 (221) 21:25:23    7.0   216.0   257.0
2017.08.09 (221) 21:30:11    6.9   215.0   277.0
2017.08.09 (221) 21:34:59    6.8   213.0   273.0
2017.08.09 (221) 21:40:23    6.6   221.0   257.0
2017.08.09 (221) 21:45:11    6.2   213.0   262.0
2017.08.09 (221) 21:49:59    5.9   211.0   256.0
2017.08.09 (221) 21:55:23    6.0   213.0   256.0
2017.08.09 (221) 22:00:11    5.9   228.0   254.0
2017.08.09 (221) 22:04:59    5.9   225.0   285.0
2017.08.09 (221) 22:10:23    5.6   225.0   251.0
2017.08.09 (221) 22:15:11    5.4   225.0   247.0
2017.08.09 (221) 22:19:59    5.3   225.0   248.0
2017.08.09 (221) 22:25:23    4.8   225.0   227.0
2017.08.09 (221) 22:30:11    4.3   225.0   237.0
2017.08.09 (221) 22:34:59    3.9   224.0   233.0
2017.08.09 (221) 22:40:23    4.2   244.0   282.0
2017.08.09 (221) 22:45:11    4.0   271.0   293.0
2017.08.09 (221) 22:49:59    3.9   264.0   280.0
2017.08.09 (221) 22:55:23    3.7   245.0   264.0
2017.08.09 (221) 23:00:11    4.0   236.0   270.0
2017.08.09 (221) 23:04:59    3.9   242.0   259.0
2017.08.09 (221) 23:10:23    3.2   225.0   236.0
2017.08.09 (221) 23:15:11    3.3   241.0   288.0
2017.08.09 (221) 23:19:59    3.2   264.0   283.0
2017.08.09 (221) 23:25:23  NaN     NaN     NaN  
2017.08.09 (221) 23:30:11    2.8   250.0   280.0
2017.08.09 (221) 23:34:59    2.7   256.0   279.0
2017.08.09 (221) 23:40:23    2.6   230.0   253.0
2017.08.09 (221) 23:45:11    2.6   244.0   282.0
2017.08.09 (221) 23:49:59    2.4   228.0   239.0
2017.08.09 (221) 23:55:23    2.3   218.0   244.0
2017.08.10 (222) 00:00:11    2.3   251.0   277.0
2017.08.10 (222) 00:04:59    2.3   245.0   267.0
2017.08.10 (222) 00:10:23    2.5   288.0   331.0
2017.08.10 (222) 00:15:11    2.4   273.0   325.0
2017.08.10 (222) 00:19:59    2.4   256.0   319.0
2017.08.10 (222) 00:25:23    2.3   271.0   302.0
2017.08.10 (222) 00:30:11    2.3   257.0   277.0
2017.08.10 (222) 00:34:59    2.3   254.0   290.0
2017.08.10 (222) 00:40:23    2.5   254.0   297.0
2017.08.10 (222) 00:45:11    2.4   248.0   297.0
2017.08.10 (222) 00:49:59    2.4   251.0   280.0
2017.08.10 (222) 00:55:23    2.4   248.0   282.0
2017.08.10 (222) 01:00:11    2.4   250.0   268.0
2017.08.10 (222) 01:04:59    2.3   248.0   283.0
2017.08.10 (222) 01:10:23    2.4   242.0   302.0
2017.08.10 (222) 01:15:11    2.5   234.0   276.0
2017.08.10 (222) 01:19:59    2.4   234.0   274.0
2017.08.10 (222) 01:25:23    2.5   250.0   288.0
2017.08.10 (222) 01:30:11    2.3   241.0   276.0
2017.08.10 (222) 01:34:59    2.6   236.0   273.0
2017.08.10 (222) 01:40:23    2.2   233.0   256.0
2017.08.10 (222) 01:45:11    2.3   224.0   234.0
2017.08.10 (222) 01:49:59    2.3   216.0   228.0
2017.08.10 (222) 01:55:23  NaN     NaN     NaN  
2017.08.10 (222) 02:00:11  NaN     NaN     NaN  
2017.08.10 (222) 02:04:59  NaN     NaN     NaN  
2017.08.10 (222) 02:10:23  NaN     NaN     NaN  
2017.08.10 (222) 02:15:11  NaN     NaN     NaN  
2017.08.10 (222) 02:19:59    2.0   305.0   348.0
2017.08.10 (222) 02:25:23  NaN     NaN     NaN  
2017.08.10 (222) 02:30:11  NaN     NaN     NaN  
2017.08.10 (222) 02:34:59  NaN     NaN     NaN  
2017.08.10 (222) 02:40:23  NaN     NaN     NaN  
2017.08.10 (222) 02:45:11    2.3   216.0   317.0
2017.08.10 (222) 02:49:59    2.5   276.0   325.0
2017.08.10 (222) 02:55:23    2.3   277.0   300.0
2017.08.10 (222) 03:00:11    2.5   271.0   308.0
2017.08.10 (222) 03:04:59    2.5   267.0   312.0
2017.08.10 (222) 03:10:23    2.5   245.0   302.0
2017.08.10 (222) 03:15:11    2.5   264.0   319.0
2017.08.10 (222) 03:19:59    2.5   264.0   311.0
2017.08.10 (222) 03:25:23    2.6   273.0   297.0
2017.08.10 (222) 03:30:11    2.9   265.0   317.0
2017.08.10 (222) 03:34:59    3.0   264.0   306.0
2017.08.10 (222) 03:40:23    3.0   247.0   297.0
2017.08.10 (222) 03:45:11    3.1   230.0   302.0
2017.08.10 (222) 03:49:59    3.1   233.0   268.0
2017.08.10 (222) 03:55:23    3.2   228.0   280.0
2017.08.10 (222) 04:00:11    3.2   230.0   270.0
2017.08.10 (222) 04:04:59    3.1   225.0   264.0
2017.08.10 (222) 04:10:23    3.2   222.0   276.0
2017.08.10 (222) 04:15:11    3.5   225.0   308.0
2017.08.10 (222) 04:19:59    3.2   227.0   297.0
2017.08.10 (222) 04:25:23    2.9   233.0   276.0
2017.08.10 (222) 04:30:11    3.0   234.0   286.0
2017.08.10 (222) 04:34:59    3.2   241.0   303.0
2017.08.10 (222) 04:40:23    3.1   247.0   283.0
2017.08.10 (222) 04:45:11    3.5   242.0   299.0
2017.08.10 (222) 04:49:59    3.6   236.0   293.0
2017.08.10 (222) 04:55:23    3.9   237.0   294.0
2017.08.10 (222) 05:00:11    3.9   230.0   288.0
2017.08.10 (222) 05:04:59    4.0   228.0   279.0
2017.08.10 (222) 05:10:23    4.1   224.0   274.0
2017.08.10 (222) 05:15:11    4.4   222.0   271.0
2017.08.10 (222) 05:19:59    4.7   222.0   257.0
2017.08.10 (222) 05:25:23    4.9   221.0   248.0
2017.08.10 (222) 05:30:11    5.1   215.0   256.0
2017.08.10 (222) 05:34:59    5.2   216.0   277.0
2017.08.10 (222) 05:40:23    5.1   218.0   262.0
2017.08.10 (222) 05:45:11    5.1   213.0   259.0
2017.08.10 (222) 05:49:59    4.8   213.0   254.0
2017.08.10 (222) 05:55:23    4.8   211.0   254.0
2017.08.10 (222) 06:00:11    4.7   204.0   248.0
2017.08.10 (222) 06:04:59    4.5   196.0   234.0
2017.08.10 (222) 06:10:23    4.2   201.0   236.0
2017.08.10 (222) 06:15:11    4.1   199.0   239.0
2017.08.10 (222) 06:19:59    3.8   196.0   250.0
2017.08.10 (222) 06:25:23    3.8   193.0   274.0
2017.08.10 (222) 06:30:11    3.8   205.0   274.0
2017.08.10 (222) 06:34:59    3.6   201.0   250.0
2017.08.10 (222) 06:40:23    3.1   193.0   234.0
2017.08.10 (222) 06:45:11    3.0   190.0   230.0
2017.08.10 (222) 06:49:59    3.0   199.0   267.0
2017.08.10 (222) 06:55:23    3.0   213.0   267.0
2017.08.10 (222) 07:00:11    2.5   216.0   237.0
2017.08.10 (222) 07:04:59    2.6   211.0   259.0
2017.08.10 (222) 07:10:23    2.5   205.0   339.0
2017.08.10 (222) 07:15:11    2.3   233.0   251.0
2017.08.10 (222) 07:19:59    2.3   225.0   257.0
2017.08.10 (222) 07:25:23  NaN     NaN     NaN  
2017.08.10 (222) 07:30:11  NaN     NaN     NaN  
2017.08.10 (222) 07:34:59  NaN     NaN     NaN  
2017.08.10 (222) 07:40:23  NaN     NaN     NaN  
2017.08.10 (222) 07:45:11  NaN     NaN     NaN  
2017.08.10 (222) 07:49:59  NaN     NaN     NaN  
2017.08.10 (222) 07:55:23  NaN     NaN     NaN  
2017.08.10 (222) 08:00:11  NaN     NaN     NaN  
2017.08.10 (222) 08:04:59  NaN     NaN     NaN  
2017.08.10 (222) 08:10:23  NaN     NaN     NaN  
2017.08.10 (222) 08:15:11  NaN     NaN     NaN  
2017.08.10 (222) 08:19:59  NaN     NaN     NaN  
2017.08.10 (222) 08:25:23  NaN     NaN     NaN  
2017.08.10 (222) 08:30:11  NaN     NaN     NaN  
2017.08.10 (222) 08:34:59  NaN     NaN     NaN  
2017.08.10 (222) 08:40:23  NaN     NaN     NaN  
2017.08.10 (222) 08:45:11  NaN     267.0   NaN  
2017.08.10 (222) 08:49:59  NaN     NaN     NaN  
2017.08.10 (222) 08:55:23  NaN     NaN     NaN  
2017.08.10 (222) 09:00:11  NaN     NaN     NaN  
2017.08.10 (222) 09:04:59  NaN     NaN     NaN  
2017.08.10 (222) 09:10:23  NaN     NaN     NaN  
2017.08.10 (222) 09:15:11  NaN     NaN     NaN  
2017.08.10 (222) 09:19:59  NaN     NaN     NaN  
2017.08.10 (222) 09:25:23  NaN     NaN     NaN  
2017.08.10 (222) 09:30:11    2.0   271.0   286.0
2017.08.10 (222) 09:34:59    2.3   270.0   276.0
2017.08.10 (222) 09:40:23    2.7   250.0   282.0
2017.08.10 (222) 09:45:11    3.0   236.0   265.0
2017.08.10 (222) 09:49:59    3.2   224.0   251.0
2017.08.10 (222) 09:55:23    3.5   244.0   264.0
2017.08.10 (222) 10:00:11    3.6   234.0   248.0
2017.08.10 (222) 10:04:59    3.9   234.0   236.0
2017.08.10 (222) 10:10:23    4.1   234.0   233.0
2017.08.10 (222) 10:15:11    4.2   222.0   231.0
2017.08.10 (222) 10:19:59    4.2   234.0   237.0
2017.08.10 (222) 10:25:23    4.3   239.0   245.0
2017.08.10 (222) 10:30:11    4.3   211.0   228.0
2017.08.10 (222) 10:34:59    4.4   241.0   242.0
2017.08.10 (222) 10:40:23    4.5   225.0   242.0
2017.08.10 (222) 10:45:11    4.4   230.0   236.0
2017.08.10 (222) 10:49:59    4.4   166.0   233.0
2017.08.10 (222) 10:55:23    4.5   152.0   239.0
2017.08.10 (222) 11:00:11    4.6   159.0   239.0
2017.08.10 (222) 11:04:59    4.5   155.0   231.0
2017.08.10 (222) 11:10:23    4.3   169.0   234.0
2017.08.10 (222) 11:15:11    4.4   173.0   250.0
2017.08.10 (222) 11:19:59    4.5   170.0   268.0
2017.08.10 (222) 11:25:23    4.6   227.0   273.0
2017.08.10 (222) 11:30:11    4.8   221.0   265.0
2017.08.10 (222) 11:34:59    4.8   225.0   270.0
2017.08.10 (222) 11:40:23    4.9   221.0   282.0
2017.08.10 (222) 11:45:11    5.1   222.0   285.0
2017.08.10 (222) 11:49:59    5.1   222.0   293.0
2017.08.10 (222) 11:55:23    5.0   231.0   290.0
2017.08.10 (222) 12:00:11    5.3   233.0   302.0
2017.08.10 (222) 12:04:59    5.1   231.0   296.0
2017.08.10 (222) 12:10:23    5.3   225.0   300.0
2017.08.10 (222) 12:15:11    5.5   224.0   314.0
2017.08.10 (222) 12:19:59    5.2   216.0   300.0
2017.08.10 (222) 12:25:23    5.4   219.0   283.0
2017.08.10 (222) 12:30:11    5.4   218.0   288.0
2017.08.10 (222) 12:34:59    5.3   211.0   276.0
2017.08.10 (222) 12:40:23    5.5   213.0   282.0
2017.08.10 (222) 12:45:11    5.6   208.0   276.0
2017.08.10 (222) 12:49:59    5.7   218.0   274.0
2017.08.10 (222) 12:55:23    5.9   219.0   271.0
2017.08.10 (222) 13:00:11    5.8   213.0   277.0
2017.08.10 (222) 13:04:59    5.8   219.0   280.0
2017.08.10 (222) 13:10:23    5.9   210.0   274.0
2017.08.10 (222) 13:15:11    6.0   216.0   277.0
2017.08.10 (222) 13:19:59    6.1   222.0   265.0
2017.08.10 (222) 13:25:23    6.1   213.0   256.0
2017.08.10 (222) 13:30:11    6.1   216.0   265.0
2017.08.10 (222) 13:34:59    5.8   208.0   267.0
2017.08.10 (222) 13:40:23    5.8   213.0   268.0
2017.08.10 (222) 13:45:11    5.7   216.0   271.0
2017.08.10 (222) 13:49:59    5.7   211.0   265.0
2017.08.10 (222) 13:55:23    5.6   207.0   260.0
2017.08.10 (222) 14:00:11    5.5   205.0   259.0
2017.08.10 (222) 14:04:59    5.2   205.0   257.0
2017.08.10 (222) 14:10:23    5.4   208.0   351.0
2017.08.10 (222) 14:15:11    5.2   204.0   343.0
2017.08.10 (222) 14:19:59    5.2   199.0   349.0
2017.08.10 (222) 14:25:23    5.4   198.0   343.0
2017.08.10 (222) 14:30:11    5.5   202.0   328.0
2017.08.10 (222) 14:34:59    5.5   205.0   309.0
2017.08.10 (222) 14:40:23    5.4   204.0   302.0
2017.08.10 (222) 14:45:11    5.4   202.0   309.0
2017.08.10 (222) 14:49:59    5.1   202.0   308.0
2017.08.10 (222) 14:55:23    5.2   202.0   328.0
2017.08.10 (222) 15:00:11    5.4   196.0   366.0
2017.08.10 (222) 15:04:59    5.4   199.0   355.0
2017.08.10 (222) 15:10:23    5.6   198.0   348.0
2017.08.10 (222) 15:15:11    5.6   201.0   329.0
2017.08.10 (222) 15:19:59    5.8   189.0   334.0
2017.08.10 (222) 15:25:23    5.8   193.0   342.0
2017.08.10 (222) 15:30:11    5.9   218.0   337.0
2017.08.10 (222) 15:34:59    6.1   202.0   339.0
2017.08.10 (222) 15:40:23    6.2   195.0   320.0
2017.08.10 (222) 15:45:11    6.3   193.0   309.0
2017.08.10 (222) 15:49:59    6.5   193.0   314.0
2017.08.10 (222) 15:55:23    6.5   195.0   306.0
2017.08.10 (222) 16:00:00  NaN     NaN     NaN  
2017.08.10 (222) 16:00:11    6.6   198.0   302.0
2017.08.10 (222) 16:04:59    6.5   207.0   302.0
2017.08.10 (222) 16:10:23    6.4   237.0   316.0
2017.08.10 (222) 16:15:11    6.7   250.0   311.0
2017.08.10 (222) 16:19:59    6.5   241.0   316.0
2017.08.10 (222) 16:25:23    6.6   233.0   306.0
2017.08.10 (222) 16:30:11    6.8   201.0   300.0
2017.08.10 (222) 16:34:59    6.5   256.0   303.0
2017.08.10 (222) 16:40:23    6.6   195.0   308.0
2017.08.10 (222) 16:45:11    6.7   279.0   319.0
2017.08.10 (222) 16:49:59    6.6   208.0   303.0
2017.08.10 (222) 16:55:23    6.9   204.0   323.0
2017.08.10 (222) 17:00:11    6.8   198.0   322.0
2017.08.10 (222) 17:04:59    6.7   245.0   316.0
2017.08.10 (222) 17:10:23    6.9   260.0   322.0
2017.08.10 (222) 17:15:11    6.7   207.0   323.0
2017.08.10 (222) 17:19:59    6.9   199.0   326.0
2017.08.10 (222) 17:25:23    6.8   190.0   329.0
2017.08.10 (222) 17:30:11    7.0   205.0   342.0
2017.08.10 (222) 17:34:59    7.3   282.0   342.0
2017.08.10 (222) 17:40:23    7.4   202.0   335.0
2017.08.10 (222) 17:45:11    7.4   215.0   328.0
2017.08.10 (222) 17:49:59    7.4   222.0   322.0
2017.08.10 (222) 17:55:23    7.5   244.0   326.0
2017.08.10 (222) 18:00:11    7.6   236.0   309.0
2017.08.10 (222) 18:04:59    7.6   297.0   306.0
2017.08.10 (222) 18:10:23    7.8   256.0   312.0
2017.08.10 (222) 18:15:11    7.7   293.0   303.0
2017.08.10 (222) 18:19:59    7.8   234.0   293.0
2017.08.10 (222) 18:25:23    7.7   241.0   300.0
2017.08.10 (222) 18:30:11    7.7   247.0   294.0
2017.08.10 (222) 18:34:59    7.7   182.0   297.0
2017.08.10 (222) 18:40:23    7.8   204.0   305.0
2017.08.10 (222) 18:45:11    7.7   231.0   306.0
2017.08.10 (222) 18:49:59    7.7   224.0   302.0
2017.08.10 (222) 18:55:23    7.9   195.0   309.0
2017.08.10 (222) 19:00:11    7.9   198.0   303.0
2017.08.10 (222) 19:04:59    8.1   201.0   296.0
2017.08.10 (222) 19:10:23    8.1   187.0   288.0
2017.08.10 (222) 19:15:11    8.3   215.0   283.0
2017.08.10 (222) 19:19:59    8.4   225.0   277.0
2017.08.10 (222) 19:25:23    8.4   257.0   270.0
2017.08.10 (222) 19:30:11    8.4   234.0   276.0
2017.08.10 (222) 19:34:59    8.3   241.0   256.0
2017.08.10 (222) 19:40:23    8.2   233.0   254.0
2017.08.10 (222) 19:45:11    8.3   179.0   254.0
2017.08.10 (222) 19:49:59    8.1   239.0   253.0
2017.08.10 (222) 19:55:23    7.9   222.0   250.0
2017.08.10 (222) 20:00:11    7.7   224.0   248.0
2017.08.10 (222) 20:04:59    7.8   222.0   244.0
2017.08.10 (222) 20:10:23    7.6   219.0   241.0
2017.08.10 (222) 20:15:11    7.3   225.0   244.0
2017.08.10 (222) 20:19:59    7.0   222.0   237.0
2017.08.10 (222) 20:25:23    6.8   230.0   236.0
2017.08.10 (222) 20:30:11    6.4   231.0   227.0
2017.08.10 (222) 20:34:59    6.1   230.0   231.0
2017.08.10 (222) 20:40:23    6.0   218.0   236.0
2017.08.10 (222) 20:45:11    5.9   221.0   234.0
2017.08.10 (222) 20:49:59    5.7   218.0   234.0
2017.08.10 (222) 20:55:23    5.5   230.0   228.0
2017.08.10 (222) 21:00:11    5.4   215.0   228.0
2017.08.10 (222) 21:04:59    5.3   216.0   225.0
2017.08.10 (222) 21:10:23    4.8   211.0   225.0
2017.08.10 (222) 21:15:11    4.8   208.0   231.0
2017.08.10 (222) 21:19:59    4.4   213.0   221.0
2017.08.10 (222) 21:25:23    4.2   199.0   230.0
2017.08.10 (222) 21:30:11    4.0   193.0   230.0
2017.08.10 (222) 21:34:59    3.8   199.0   233.0
2017.08.10 (222) 21:40:23    3.7   198.0   253.0
2017.08.10 (222) 21:45:11    3.5   207.0   233.0
2017.08.10 (222) 21:49:59    3.2   204.0   236.0
2017.08.10 (222) 21:55:23    3.2   210.0   236.0
2017.08.10 (222) 22:00:11    3.2   207.0   244.0
2017.08.10 (222) 22:04:59    3.1   208.0   257.0
2017.08.10 (222) 22:10:23    3.0   208.0   241.0
2017.08.10 (222) 22:15:11    3.1   221.0   274.0
2017.08.10 (222) 22:19:59    3.0   228.0   265.0
2017.08.10 (222) 22:25:23    3.0   216.0   279.0
2017.08.10 (222) 22:30:11    3.0   222.0   274.0
2017.08.10 (222) 22:34:59    3.1   222.0   259.0
2017.08.10 (222) 22:40:23    3.0   221.0   250.0
2017.08.10 (222) 22:45:11    2.9   215.0   251.0
2017.08.10 (222) 22:49:59    2.8   218.0   248.0
2017.08.10 (222) 22:55:23    2.7   216.0   250.0
2017.08.10 (222) 23:00:11    2.7   215.0   285.0
2017.08.10 (222) 23:04:59    2.7   236.0   288.0
2017.08.10 (222) 23:10:23    2.7   237.0   300.0
2017.08.10 (222) 23:15:11    2.7   233.0   302.0
2017.08.10 (222) 23:19:59    2.7   230.0   283.0
2017.08.10 (222) 23:25:23    2.5   228.0   251.0
2017.08.10 (222) 23:30:11    2.5   237.0   282.0
2017.08.10 (222) 23:34:59    2.6   241.0   282.0
2017.08.10 (222) 23:40:23    2.6   237.0   288.0
2017.08.10 (222) 23:45:11    2.6   236.0   280.0
2017.08.10 (222) 23:49:59    2.6   244.0   283.0
2017.08.10 (222) 23:55:23    2.5   242.0   294.0
2017.08.11 (223) 00:00:11    2.5   237.0   283.0
2017.08.11 (223) 00:04:59    2.5   248.0   276.0
2017.08.11 (223) 00:10:23    2.6   253.0   288.0
2017.08.11 (223) 00:15:11    2.8   260.0   297.0
2017.08.11 (223) 00:19:59    2.6   248.0   274.0
2017.08.11 (223) 00:25:23    2.5   253.0   297.0
2017.08.11 (223) 00:30:11    2.4   241.0   279.0
2017.08.11 (223) 00:34:59    2.5   241.0   280.0
2017.08.11 (223) 00:40:23    2.5   245.0   274.0
2017.08.11 (223) 00:45:11    2.5   242.0   271.0
2017.08.11 (223) 00:49:59    2.4   236.0   268.0
2017.08.11 (223) 00:55:23    2.4   228.0   251.0
2017.08.11 (223) 01:00:11    2.3   233.0   273.0
2017.08.11 (223) 01:04:59    2.3   251.0   279.0
2017.08.11 (223) 01:10:23    2.3   237.0   256.0
2017.08.11 (223) 01:15:11    2.4   234.0   280.0
2017.08.11 (223) 01:19:59    2.3   228.0   262.0
2017.08.11 (223) 01:25:23    2.2   225.0   242.0
2017.08.11 (223) 01:30:11    2.2   225.0   248.0
2017.08.11 (223) 01:34:59    2.2   231.0   268.0
2017.08.11 (223) 01:40:23    2.0   228.0   254.0
2017.08.11 (223) 01:45:11    2.0   234.0   230.0
2017.08.11 (223) 01:49:59  NaN     239.0   NaN  
2017.08.11 (223) 01:55:23    1.8   234.0   285.0
2017.08.11 (223) 02:00:11    2.0   237.0   276.0
2017.08.11 (223) 02:04:59  NaN     237.0   NaN  
2017.08.11 (223) 02:10:23  NaN     NaN     NaN  
2017.08.11 (223) 02:15:11  NaN     NaN     NaN  
2017.08.11 (223) 02:19:59  NaN     NaN     NaN  
2017.08.11 (223) 02:25:23  NaN     NaN     NaN  
2017.08.11 (223) 02:30:11  NaN     NaN     NaN  
2017.08.11 (223) 02:34:59  NaN     NaN     NaN  
2017.08.11 (223) 02:40:23  NaN     NaN     NaN  
2017.08.11 (223) 02:45:11  NaN     NaN     NaN  
2017.08.11 (223) 02:49:59  NaN     NaN     NaN  
2017.08.11 (223) 02:55:23    2.0   265.0   308.0
2017.08.11 (223) 03:00:11  NaN     NaN     NaN  
2017.08.11 (223) 03:04:59  NaN     NaN     NaN  
2017.08.11 (223) 03:10:23  NaN     NaN     NaN  
2017.08.11 (223) 03:15:11  NaN     NaN     NaN  
2017.08.11 (223) 03:19:59  NaN     NaN     NaN  
2017.08.11 (223) 03:25:23  NaN     NaN     NaN  
2017.08.11 (223) 03:30:11  NaN     NaN     NaN  
2017.08.11 (223) 03:34:59  NaN     NaN     NaN  
2017.08.11 (223) 03:40:23    2.0   273.0   340.0
2017.08.11 (223) 03:45:11    2.2   276.0   334.0
2017.08.11 (223) 03:49:59    2.2   282.0   343.0
2017.08.11 (223) 03:55:23    2.0   234.0   305.0
2017.08.11 (223) 04:00:11    2.2   251.0   285.0
2017.08.11 (223) 04:04:59    2.3   251.0   291.0
2017.08.11 (223) 04:10:23    2.3   242.0   262.0
2017.08.11 (223) 04:15:11    2.4   242.0   285.0
2017.08.11 (223) 04:19:59    2.2   227.0   245.0
2017.08.11 (223) 04:25:23    2.3   215.0   237.0
2017.08.11 (223) 04:30:11    2.3   222.0   265.0
2017.08.11 (223) 04:34:59    2.4   234.0   270.0
2017.08.11 (223) 04:40:23    2.6   228.0   279.0
2017.08.11 (223) 04:45:11    2.6   224.0   253.0
2017.08.11 (223) 04:49:59    2.6   224.0   254.0
2017.08.11 (223) 04:55:23    2.5   225.0   260.0
2017.08.11 (223) 05:00:11    2.5   215.0   250.0
2017.08.11 (223) 05:04:59    2.6   225.0   264.0
2017.08.11 (223) 05:10:23    2.6   225.0   257.0
2017.08.11 (223) 05:15:11    2.5   222.0   247.0
2017.08.11 (223) 05:19:59    2.6   231.0   257.0
2017.08.11 (223) 05:25:23    2.6   222.0   250.0
2017.08.11 (223) 05:30:11    2.6   234.0   257.0
2017.08.11 (223) 05:34:59    2.7   227.0   254.0
2017.08.11 (223) 05:40:23    2.7   222.0   244.0
2017.08.11 (223) 05:45:11    2.7   216.0   248.0
2017.08.11 (223) 05:49:59    2.6   215.0   247.0
2017.08.11 (223) 05:55:23    2.5   208.0   242.0
2017.08.11 (223) 06:00:11    2.3   210.0   239.0
2017.08.11 (223) 06:04:59    2.3   208.0   250.0
2017.08.11 (223) 06:10:23    2.2   211.0   250.0
2017.08.11 (223) 06:15:11    2.1   215.0   293.0
2017.08.11 (223) 06:19:59    2.0   211.0   262.0
2017.08.11 (223) 06:25:23    2.0   204.0   271.0
2017.08.11 (223) 06:30:11  NaN     250.0   NaN  
2017.08.11 (223) 06:34:59  NaN     219.0   NaN  
2017.08.11 (223) 06:40:23  NaN     NaN     NaN  
2017.08.11 (223) 06:45:11  NaN     NaN     NaN  
2017.08.11 (223) 06:49:59  NaN     NaN     NaN  
2017.08.11 (223) 06:55:23  NaN     NaN     NaN  
2017.08.11 (223) 07:00:11  NaN     NaN     NaN  
2017.08.11 (223) 07:04:59  NaN     NaN     NaN  
2017.08.11 (223) 07:10:23  NaN     NaN     NaN  
2017.08.11 (223) 07:15:11  NaN     NaN     NaN  
2017.08.11 (223) 07:19:59  NaN     NaN     NaN  
2017.08.11 (223) 07:25:23  NaN     NaN     NaN  
2017.08.11 (223) 07:30:11  NaN     NaN     NaN  
2017.08.11 (223) 07:34:59  NaN     NaN     NaN  
2017.08.11 (223) 07:40:23  NaN     NaN     NaN  
2017.08.11 (223) 07:45:11  NaN     NaN     NaN  
2017.08.11 (223) 07:49:59  NaN     NaN     NaN  
2017.08.11 (223) 07:55:23  NaN     NaN     NaN  
2017.08.11 (223) 08:00:11  NaN     NaN     NaN  
2017.08.11 (223) 08:04:59  NaN     NaN     NaN  
2017.08.11 (223) 08:10:23  NaN     NaN     NaN  
2017.08.11 (223) 08:15:11  NaN     NaN     NaN  
2017.08.11 (223) 08:19:59  NaN     NaN     NaN  
2017.08.11 (223) 08:25:23  NaN     NaN     NaN  
2017.08.11 (223) 08:30:11  NaN     NaN     NaN  
2017.08.11 (223) 08:34:59  NaN     NaN     NaN  
2017.08.11 (223) 08:40:23  NaN     NaN     NaN  
2017.08.11 (223) 08:45:11  NaN     NaN     NaN  
2017.08.11 (223) 08:49:59  NaN     NaN     NaN  
2017.08.11 (223) 08:55:23  NaN     NaN     NaN  
