yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.10 (222) 02:10:23  NaN     NaN     NaN  
2017.08.10 (222) 02:15:11  NaN     NaN     NaN  
2017.08.10 (222) 02:19:59    2.0   300.0   340.0
2017.08.10 (222) 02:25:23  NaN     NaN     NaN  
2017.08.10 (222) 02:30:11  NaN     NaN     NaN  
2017.08.10 (222) 02:34:59  NaN     NaN     NaN  
2017.08.10 (222) 02:40:23  NaN     NaN     NaN  
2017.08.10 (222) 02:45:11  NaN     NaN     NaN  
2017.08.10 (222) 02:49:59  NaN     NaN     NaN  
2017.08.10 (222) 02:55:23  NaN     NaN     NaN  
2017.08.10 (222) 03:00:11  NaN     NaN     NaN  
2017.08.10 (222) 03:04:59  NaN     NaN     NaN  
2017.08.10 (222) 03:10:23  NaN     NaN     NaN  
2017.08.10 (222) 03:15:11  NaN     NaN     NaN  
2017.08.10 (222) 03:19:59  NaN     NaN     NaN  
2017.08.10 (222) 03:25:23  NaN     NaN     NaN  
2017.08.10 (222) 03:30:11  NaN     NaN     NaN  
2017.08.10 (222) 03:34:59  NaN     NaN     NaN  
2017.08.10 (222) 03:40:23  NaN     NaN     NaN  
2017.08.10 (222) 03:45:11  NaN     NaN     NaN  
2017.08.10 (222) 03:49:59  NaN     NaN     NaN  
2017.08.10 (222) 03:55:23  NaN     NaN     NaN  
2017.08.10 (222) 04:00:11  NaN     NaN     NaN  
2017.08.10 (222) 04:04:59  NaN     NaN     NaN  
2017.08.10 (222) 04:10:23  NaN     NaN     NaN  
2017.08.10 (222) 04:15:11  NaN     NaN     NaN  
2017.08.10 (222) 04:19:59  NaN     NaN     NaN  
2017.08.10 (222) 04:25:23  NaN     NaN     NaN  
2017.08.10 (222) 04:30:11  NaN     NaN     NaN  
2017.08.10 (222) 04:34:59  NaN     NaN     NaN  
2017.08.10 (222) 04:40:23  NaN     NaN     NaN  
2017.08.10 (222) 04:45:11  NaN     NaN     NaN  
2017.08.10 (222) 04:49:59  NaN     NaN     NaN  
2017.08.10 (222) 04:55:23  NaN     NaN     NaN  
2017.08.10 (222) 05:00:11  NaN     NaN     NaN  
2017.08.10 (222) 05:04:59  NaN     NaN     NaN  
2017.08.10 (222) 05:10:23  NaN     NaN     NaN  
2017.08.10 (222) 05:15:11  NaN     NaN     NaN  
2017.08.10 (222) 05:19:59  NaN     NaN     NaN  
2017.08.10 (222) 05:25:23  NaN     NaN     NaN  
2017.08.10 (222) 05:30:11  NaN     NaN     NaN  
2017.08.10 (222) 05:34:59  NaN     NaN     NaN  
2017.08.10 (222) 05:40:23  NaN     NaN     NaN  
2017.08.10 (222) 05:45:11  NaN     NaN     NaN  
2017.08.10 (222) 05:49:59  NaN     NaN     NaN  
2017.08.10 (222) 05:55:23  NaN     NaN     NaN  
2017.08.10 (222) 06:00:11  NaN     NaN     NaN  
2017.08.10 (222) 06:04:59  NaN     NaN     NaN  
2017.08.10 (222) 06:10:23  NaN     NaN     NaN  
2017.08.10 (222) 06:15:11  NaN     NaN     NaN  
2017.08.10 (222) 06:19:59  NaN     NaN     NaN  
2017.08.10 (222) 06:25:23  NaN     NaN     NaN  
2017.08.10 (222) 06:30:11  NaN     NaN     NaN  
2017.08.10 (222) 06:34:59  NaN     NaN     NaN  
2017.08.10 (222) 06:40:23  NaN     NaN     NaN  
2017.08.10 (222) 06:45:11  NaN     NaN     NaN  
2017.08.10 (222) 06:49:59  NaN     NaN     NaN  
2017.08.10 (222) 06:55:23  NaN     NaN     NaN  
2017.08.10 (222) 07:00:11  NaN     NaN     NaN  
2017.08.10 (222) 07:04:59  NaN     NaN     NaN  
2017.08.10 (222) 07:10:23    2.2   224.0   266.0
2017.08.10 (222) 07:15:11    2.0   236.0   252.0
2017.08.10 (222) 07:19:59  NaN     NaN     NaN  
2017.08.10 (222) 07:25:23  NaN     NaN     NaN  
2017.08.10 (222) 07:30:11  NaN     NaN     NaN  
2017.08.10 (222) 07:34:59  NaN     NaN     NaN  
2017.08.10 (222) 07:40:23  NaN     NaN     NaN  
2017.08.10 (222) 07:45:11  NaN     NaN     NaN  
2017.08.10 (222) 07:49:59  NaN     NaN     NaN  
2017.08.10 (222) 07:55:23  NaN     NaN     NaN  
2017.08.10 (222) 08:00:11  NaN     NaN     NaN  
2017.08.10 (222) 08:04:59  NaN     NaN     NaN  
2017.08.10 (222) 08:10:23  NaN     NaN     NaN  
2017.08.10 (222) 08:15:11  NaN     NaN     NaN  
2017.08.10 (222) 08:19:59  NaN     NaN     NaN  
2017.08.10 (222) 08:25:23  NaN     NaN     NaN  
2017.08.10 (222) 08:30:11  NaN     NaN     NaN  
2017.08.10 (222) 08:34:59  NaN     NaN     NaN  
2017.08.10 (222) 08:40:23  NaN     NaN     NaN  
2017.08.10 (222) 08:45:11  NaN     NaN     NaN  
2017.08.10 (222) 08:49:59  NaN     NaN     NaN  
2017.08.10 (222) 08:55:23  NaN     NaN     NaN  
2017.08.10 (222) 09:00:11  NaN     NaN     NaN  
2017.08.10 (222) 09:04:59  NaN     NaN     NaN  
2017.08.10 (222) 09:10:23  NaN     NaN     NaN  
2017.08.10 (222) 09:15:11  NaN     NaN     NaN  
2017.08.10 (222) 09:19:59  NaN     NaN     NaN  
2017.08.10 (222) 09:25:23  NaN     NaN     NaN  
2017.08.10 (222) 09:30:11  NaN     NaN     NaN  
2017.08.10 (222) 09:34:59  NaN     NaN     NaN  
2017.08.10 (222) 09:40:23  NaN     NaN     NaN  
2017.08.10 (222) 09:45:11    3.0   236.0   259.0
2017.08.10 (222) 09:49:59    3.2   231.0   250.0
2017.08.10 (222) 09:55:23    3.4   226.0   255.0
2017.08.10 (222) 10:00:11    3.7   231.0   257.0
2017.08.10 (222) 10:04:59    3.9   231.0   252.0
2017.08.10 (222) 10:10:23    4.1   226.0   243.0
2017.08.10 (222) 10:15:11    4.2   226.0   243.0
2017.08.10 (222) 10:19:59    4.2   226.0   252.0
2017.08.10 (222) 10:25:23    4.3   238.0   236.0
2017.08.10 (222) 10:30:11    4.3   228.0   243.0
2017.08.10 (222) 10:34:59    4.3   228.0   245.0
2017.08.10 (222) 10:40:23    4.5   231.0   245.0
2017.08.10 (222) 10:45:11    4.5   238.0   243.0
2017.08.10 (222) 10:49:59    4.5   231.0   238.0
2017.08.10 (222) 10:55:23    4.5   228.0   247.0
2017.08.10 (222) 11:00:11    4.5   233.0   243.0
2017.08.10 (222) 11:04:59    4.3   226.0   250.0
2017.08.10 (222) 11:10:23    4.2   226.0   236.0
2017.08.10 (222) 11:15:11    4.3   221.0   238.0
2017.08.10 (222) 11:19:59    4.5   221.0   278.0
2017.08.10 (222) 11:25:23    4.6   228.0   276.0
2017.08.10 (222) 11:30:11    4.8   219.0   278.0
2017.08.10 (222) 11:34:59    4.9   209.0   293.0
2017.08.10 (222) 11:40:23    4.9   212.0   293.0
2017.08.10 (222) 11:45:11    4.9   219.0   288.0
2017.08.10 (222) 11:49:59    4.9   214.0   297.0
2017.08.10 (222) 11:55:23    4.9   228.0   300.0
2017.08.10 (222) 12:00:11    4.9   226.0   309.0
2017.08.10 (222) 12:04:59    5.1   224.0   373.0
2017.08.10 (222) 12:10:23    5.1   217.0   309.0
2017.08.10 (222) 12:15:11    5.2   233.0   335.0
2017.08.10 (222) 12:19:59    5.3   219.0   307.0
2017.08.10 (222) 12:25:23    5.4   219.0   304.0
2017.08.10 (222) 12:30:11    5.4   209.0   295.0
2017.08.10 (222) 12:34:59    5.5   224.0   290.0
2017.08.10 (222) 12:40:23    5.5   207.0   297.0
2017.08.10 (222) 12:45:11    5.7   214.0   290.0
2017.08.10 (222) 12:49:59    5.5   214.0   290.0
2017.08.10 (222) 12:55:23    5.9   224.0   281.0
2017.08.10 (222) 13:00:11    5.8   219.0   276.0
2017.08.10 (222) 13:04:59    5.8   221.0   290.0
2017.08.10 (222) 13:10:23    5.8   219.0   271.0
2017.08.10 (222) 13:15:11    5.9   219.0   276.0
2017.08.10 (222) 13:19:59    6.1   226.0   266.0
2017.08.10 (222) 13:25:23    6.1   221.0   264.0
2017.08.10 (222) 13:30:11    5.9   226.0   274.0
2017.08.10 (222) 13:34:59    5.8   202.0   297.0
2017.08.10 (222) 13:40:23    5.7   217.0   285.0
2017.08.10 (222) 13:45:11    5.7   212.0   285.0
2017.08.10 (222) 13:49:59    5.7   209.0   262.0
2017.08.10 (222) 13:55:23    5.6   202.0   259.0
2017.08.10 (222) 14:00:11    5.5   207.0   271.0
2017.08.10 (222) 14:04:59    4.9   212.0   245.0
2017.08.10 (222) 14:10:23    5.2   202.0   304.0
2017.08.10 (222) 14:15:11    5.2   207.0   350.0
2017.08.10 (222) 14:19:59    5.1   200.0   354.0
2017.08.10 (222) 14:25:23    5.5   205.0   371.0
2017.08.10 (222) 14:30:11    5.6   198.0   352.0
2017.08.10 (222) 14:34:59    5.5   221.0   309.0
2017.08.10 (222) 14:40:23    5.5   202.0   321.0
2017.08.10 (222) 14:45:11    5.3   205.0   304.0
2017.08.10 (222) 14:49:59    5.2   200.0   307.0
2017.08.10 (222) 14:55:23    5.3   209.0   331.0
2017.08.10 (222) 15:00:11    5.3   212.0   338.0
2017.08.10 (222) 15:04:59    5.4   202.0   352.0
2017.08.10 (222) 15:10:23    5.6   202.0   352.0
2017.08.10 (222) 15:15:11    5.7   207.0   383.0
2017.08.10 (222) 15:19:59    5.6   202.0   338.0
2017.08.10 (222) 15:25:23    5.8   224.0   361.0
2017.08.10 (222) 15:30:11    5.9   221.0   333.0
2017.08.10 (222) 15:34:59    6.1   205.0   338.0
2017.08.10 (222) 15:40:23    6.2   193.0   316.0
2017.08.10 (222) 15:45:11    6.4   193.0   335.0
2017.08.10 (222) 15:49:59    6.4   195.0   326.0
2017.08.10 (222) 15:55:23    6.5   200.0   314.0
2017.08.10 (222) 16:00:00  NaN     NaN     NaN  
2017.08.10 (222) 16:00:11    6.4   198.0   295.0
2017.08.10 (222) 16:04:59    6.5   205.0   314.0
2017.08.10 (222) 16:10:23    6.5   228.0   307.0
2017.08.10 (222) 16:15:11    6.4   236.0   314.0
2017.08.10 (222) 16:19:59    6.5   238.0   321.0
2017.08.10 (222) 16:25:23    6.7   226.0   314.0
2017.08.10 (222) 16:30:11    6.7   207.0   312.0
2017.08.10 (222) 16:34:59    6.5   217.0   300.0
2017.08.10 (222) 16:40:23    6.6   205.0   338.0
2017.08.10 (222) 16:45:11    6.4   271.0   304.0
2017.08.10 (222) 16:49:59    6.6   245.0   314.0
2017.08.10 (222) 16:55:23    6.7   247.0   328.0
2017.08.10 (222) 17:00:11    6.9   252.0   326.0
2017.08.10 (222) 17:04:59    6.8   233.0   323.0
2017.08.10 (222) 17:10:23    6.7   262.0   333.0
2017.08.10 (222) 17:15:11    6.7   257.0   331.0
2017.08.10 (222) 17:19:59    6.7   243.0   340.0
2017.08.10 (222) 17:25:23    6.8   219.0   335.0
2017.08.10 (222) 17:30:11    6.9   224.0   340.0
2017.08.10 (222) 17:34:59    7.1   233.0   345.0
2017.08.10 (222) 17:40:23    7.4   207.0   340.0
2017.08.10 (222) 17:45:11    7.5   219.0   328.0
2017.08.10 (222) 17:49:59    7.4   219.0   326.0
2017.08.10 (222) 17:55:23    7.4   231.0   326.0
2017.08.10 (222) 18:00:11    7.6   236.0   319.0
2017.08.10 (222) 18:04:59    7.6   250.0   314.0
2017.08.10 (222) 18:10:23    7.7   266.0   314.0
2017.08.10 (222) 18:15:11    7.8   264.0   312.0
2017.08.10 (222) 18:19:59    7.7   226.0   302.0
2017.08.10 (222) 18:25:23    7.8   245.0   295.0
2017.08.10 (222) 18:30:11    7.7   247.0   297.0
2017.08.10 (222) 18:34:59    7.7   209.0   293.0
2017.08.10 (222) 18:40:23    7.7   198.0   312.0
2017.08.10 (222) 18:45:11    7.7   224.0   309.0
2017.08.10 (222) 18:49:59    7.8   226.0   307.0
2017.08.10 (222) 18:55:23    7.7   212.0   302.0
2017.08.10 (222) 19:00:11    7.9   214.0   304.0
2017.08.10 (222) 19:04:59    8.1   209.0   300.0
2017.08.10 (222) 19:10:23    8.1   214.0   293.0
2017.08.10 (222) 19:15:11    8.2   228.0   288.0
2017.08.10 (222) 19:19:59    8.4   221.0   283.0
2017.08.10 (222) 19:25:23    8.3   252.0   274.0
2017.08.10 (222) 19:30:11    8.3   233.0   269.0
2017.08.10 (222) 19:34:59    8.3   214.0   266.0
2017.08.10 (222) 19:40:23    8.3   238.0   259.0
2017.08.10 (222) 19:45:11    8.3   221.0   259.0
2017.08.10 (222) 19:49:59    8.1   231.0   257.0
2017.08.10 (222) 19:55:23    7.9   224.0   252.0
2017.08.10 (222) 20:00:11    7.7   224.0   238.0
2017.08.10 (222) 20:04:59    7.6   221.0   247.0
2017.08.10 (222) 20:10:23    7.7   226.0   252.0
2017.08.10 (222) 20:15:11    7.4   219.0   252.0
2017.08.10 (222) 20:19:59    7.0   209.0   240.0
2017.08.10 (222) 20:25:23    6.7   217.0   226.0
2017.08.10 (222) 20:30:11    6.5   221.0   243.0
2017.08.10 (222) 20:34:59    6.1   217.0   233.0
2017.08.10 (222) 20:40:23    6.0   207.0   238.0
2017.08.10 (222) 20:45:11    5.9   214.0   236.0
2017.08.10 (222) 20:49:59    5.7   221.0   236.0
2017.08.10 (222) 20:55:23    5.5   214.0   226.0
2017.08.10 (222) 21:00:11    5.3   219.0   231.0
2017.08.10 (222) 21:04:59    5.3   209.0   219.0
2017.08.10 (222) 21:10:23    4.9   202.0   231.0
2017.08.10 (222) 21:15:11    4.8   209.0   231.0
2017.08.10 (222) 21:19:59    4.4   205.0   228.0
2017.08.10 (222) 21:25:23    4.3   198.0   231.0
2017.08.10 (222) 21:30:11    3.9   195.0   217.0
2017.08.10 (222) 21:34:59    3.7   207.0   228.0
2017.08.10 (222) 21:40:23    3.6   200.0   233.0
2017.08.10 (222) 21:45:11    3.5   212.0   240.0
2017.08.10 (222) 21:49:59    3.3   209.0   238.0
2017.08.10 (222) 21:55:23    3.2   198.0   236.0
2017.08.10 (222) 22:00:11    3.1   209.0   252.0
2017.08.10 (222) 22:04:59    3.2   212.0   250.0
2017.08.10 (222) 22:10:23    3.0   200.0   252.0
2017.08.10 (222) 22:15:11    3.1   228.0   293.0
2017.08.10 (222) 22:19:59    3.0   219.0   252.0
2017.08.10 (222) 22:25:23    3.0   224.0   259.0
2017.08.10 (222) 22:30:11    3.0   221.0   257.0
2017.08.10 (222) 22:34:59    3.0   224.0   269.0
2017.08.10 (222) 22:40:23    3.0   214.0   255.0
2017.08.10 (222) 22:45:11    2.8   224.0   238.0
2017.08.10 (222) 22:49:59    2.7   217.0   238.0
2017.08.10 (222) 22:55:23    2.7   214.0   255.0
2017.08.10 (222) 23:00:11    2.7   221.0   264.0
2017.08.10 (222) 23:04:59    2.7   236.0   278.0
2017.08.10 (222) 23:10:23    2.7   233.0   281.0
2017.08.10 (222) 23:15:11    2.7   226.0   285.0
2017.08.10 (222) 23:19:59    2.7   240.0   285.0
2017.08.10 (222) 23:25:23  NaN     NaN     NaN  
2017.08.10 (222) 23:30:11    2.5   240.0   262.0
2017.08.10 (222) 23:34:59    2.6   243.0   269.0
2017.08.10 (222) 23:40:23    2.6   231.0   274.0
2017.08.10 (222) 23:45:11    2.4   245.0   271.0
2017.08.10 (222) 23:49:59    2.6   255.0   274.0
2017.08.10 (222) 23:55:23    2.6   243.0   285.0
2017.08.11 (223) 00:00:11    2.5   236.0   290.0
2017.08.11 (223) 00:04:59    2.5   238.0   276.0
2017.08.11 (223) 00:10:23    2.5   245.0   264.0
2017.08.11 (223) 00:15:11  NaN     NaN     NaN  
2017.08.11 (223) 00:19:59    2.5   255.0   266.0
2017.08.11 (223) 00:25:23    2.5   257.0   269.0
2017.08.11 (223) 00:30:11    2.4   247.0   262.0
2017.08.11 (223) 00:34:59    2.4   238.0   266.0
2017.08.11 (223) 00:40:23    2.3   238.0   255.0
2017.08.11 (223) 00:45:11    2.3   240.0   262.0
2017.08.11 (223) 00:49:59    2.4   233.0   250.0
2017.08.11 (223) 00:55:23    2.4   231.0   247.0
2017.08.11 (223) 01:00:11    2.3   238.0   257.0
2017.08.11 (223) 01:04:59    2.3   238.0   262.0
2017.08.11 (223) 01:10:23    2.3   233.0   245.0
2017.08.11 (223) 01:15:11    2.3   231.0   259.0
2017.08.11 (223) 01:19:59    2.2   226.0   250.0
2017.08.11 (223) 01:25:23    2.2   224.0   231.0
2017.08.11 (223) 01:30:11    2.2   219.0   252.0
2017.08.11 (223) 01:34:59    2.2   226.0   238.0
2017.08.11 (223) 01:40:23    2.0   228.0   240.0
2017.08.11 (223) 01:45:11    2.0   214.0   240.0
2017.08.11 (223) 01:49:59    1.8   221.0   271.0
2017.08.11 (223) 01:55:23  NaN     NaN     NaN  
2017.08.11 (223) 02:00:11  NaN     NaN     NaN  
2017.08.11 (223) 02:04:59  NaN     NaN     NaN  
2017.08.11 (223) 02:10:23  NaN     NaN     NaN  
2017.08.11 (223) 02:15:11  NaN     NaN     NaN  
2017.08.11 (223) 02:19:59  NaN     NaN     NaN  
2017.08.11 (223) 02:25:23  NaN     NaN     NaN  
2017.08.11 (223) 02:30:11  NaN     NaN     NaN  
2017.08.11 (223) 02:34:59  NaN     NaN     NaN  
2017.08.11 (223) 02:40:23  NaN     NaN     NaN  
2017.08.11 (223) 02:45:11  NaN     NaN     NaN  
2017.08.11 (223) 02:49:59  NaN     NaN     NaN  
2017.08.11 (223) 02:55:23  NaN     NaN     NaN  
2017.08.11 (223) 03:00:11  NaN     NaN     NaN  
2017.08.11 (223) 03:04:59  NaN     NaN     NaN  
2017.08.11 (223) 03:10:23  NaN     NaN     NaN  
2017.08.11 (223) 03:15:11  NaN     NaN     NaN  
2017.08.11 (223) 03:19:59  NaN     NaN     NaN  
2017.08.11 (223) 03:25:23  NaN     NaN     NaN  
2017.08.11 (223) 03:30:11  NaN     NaN     NaN  
2017.08.11 (223) 03:34:59  NaN     NaN     NaN  
2017.08.11 (223) 03:40:23  NaN     NaN     NaN  
2017.08.11 (223) 03:45:11  NaN     NaN     NaN  
2017.08.11 (223) 03:49:59  NaN     NaN     NaN  
2017.08.11 (223) 03:55:23  NaN     NaN     NaN  
2017.08.11 (223) 04:00:11  NaN     NaN     NaN  
2017.08.11 (223) 04:04:59  NaN     NaN     NaN  
2017.08.11 (223) 04:10:23  NaN     NaN     NaN  
2017.08.11 (223) 04:15:11    2.3   233.0   278.0
2017.08.11 (223) 04:19:59    2.2   221.0   262.0
2017.08.11 (223) 04:25:23    2.3   219.0   240.0
2017.08.11 (223) 04:30:11    2.3   224.0   250.0
2017.08.11 (223) 04:34:59    2.4   233.0   276.0
2017.08.11 (223) 04:40:23    2.5   231.0   255.0
2017.08.11 (223) 04:45:11    2.5   224.0   259.0
2017.08.11 (223) 04:49:59    2.6   219.0   257.0
2017.08.11 (223) 04:55:23    2.5   226.0   243.0
2017.08.11 (223) 05:00:11    2.5   219.0   255.0
2017.08.11 (223) 05:04:59    2.6   226.0   240.0
2017.08.11 (223) 05:10:23    2.6   231.0   262.0
2017.08.11 (223) 05:15:11    2.5   226.0   228.0
2017.08.11 (223) 05:19:59    2.6   228.0   259.0
2017.08.11 (223) 05:25:23    2.6   224.0   259.0
2017.08.11 (223) 05:30:11    2.6   231.0   247.0
2017.08.11 (223) 05:34:59    2.6   238.0   243.0
2017.08.11 (223) 05:40:23    2.7   224.0   243.0
2017.08.11 (223) 05:45:11    2.7   221.0   245.0
2017.08.11 (223) 05:49:59    2.5   219.0   233.0
2017.08.11 (223) 05:55:23    2.4   214.0   221.0
2017.08.11 (223) 06:00:11    2.3   205.0   240.0
2017.08.11 (223) 06:04:59  NaN     NaN     NaN  
2017.08.11 (223) 06:10:23    2.2   217.0   243.0
2017.08.11 (223) 06:15:11  NaN     NaN     NaN  
2017.08.11 (223) 06:19:59    2.0   233.0   233.0
2017.08.11 (223) 06:25:23    2.1   238.0   252.0
2017.08.11 (223) 06:30:11  NaN     NaN     NaN  
2017.08.11 (223) 06:34:59  NaN     NaN     NaN  
2017.08.11 (223) 06:40:23  NaN     NaN     NaN  
2017.08.11 (223) 06:45:11  NaN     NaN     NaN  
2017.08.11 (223) 06:49:59  NaN     NaN     NaN  
2017.08.11 (223) 06:55:23  NaN     NaN     NaN  
2017.08.11 (223) 07:00:11  NaN     NaN     NaN  
2017.08.11 (223) 07:04:59  NaN     NaN     NaN  
2017.08.11 (223) 07:10:23  NaN     NaN     NaN  
2017.08.11 (223) 07:15:11  NaN     NaN     NaN  
2017.08.11 (223) 07:19:59  NaN     NaN     NaN  
2017.08.11 (223) 07:25:23  NaN     NaN     NaN  
2017.08.11 (223) 07:30:11  NaN     NaN     NaN  
2017.08.11 (223) 07:34:59  NaN     NaN     NaN  
2017.08.11 (223) 07:40:23  NaN     NaN     NaN  
2017.08.11 (223) 07:45:11  NaN     NaN     NaN  
2017.08.11 (223) 07:49:59  NaN     NaN     NaN  
2017.08.11 (223) 07:55:23  NaN     NaN     NaN  
2017.08.11 (223) 08:00:11  NaN     NaN     NaN  
2017.08.11 (223) 08:04:59  NaN     NaN     NaN  
2017.08.11 (223) 08:10:23  NaN     NaN     NaN  
2017.08.11 (223) 08:15:11  NaN     NaN     NaN  
2017.08.11 (223) 08:19:59  NaN     NaN     NaN  
2017.08.11 (223) 08:25:23  NaN     NaN     NaN  
2017.08.11 (223) 08:30:11  NaN     NaN     NaN  
2017.08.11 (223) 08:34:59  NaN     NaN     NaN  
2017.08.11 (223) 08:40:23  NaN     NaN     NaN  
2017.08.11 (223) 08:45:11  NaN     NaN     NaN  
2017.08.11 (223) 08:49:59  NaN     NaN     NaN  
2017.08.11 (223) 08:55:23  NaN     NaN     NaN  
2017.08.11 (223) 09:00:11  NaN     NaN     NaN  
2017.08.11 (223) 09:04:59  NaN     NaN     NaN  
2017.08.11 (223) 09:10:23  NaN     NaN     NaN  
2017.08.11 (223) 09:15:11  NaN     NaN     NaN  
2017.08.11 (223) 09:19:59  NaN     NaN     NaN  
2017.08.11 (223) 09:25:23  NaN     NaN     NaN  
2017.08.11 (223) 09:30:11  NaN     NaN     NaN  
2017.08.11 (223) 09:34:59  NaN     NaN     NaN  
2017.08.11 (223) 09:40:23    2.7   231.0   271.0
2017.08.11 (223) 09:45:11    3.0   233.0   236.0
2017.08.11 (223) 09:49:59    3.2   209.0   228.0
2017.08.11 (223) 09:55:23    3.5   212.0   226.0
2017.08.11 (223) 10:00:11    3.7   217.0   247.0
2017.08.11 (223) 10:04:59    3.8   212.0   233.0
2017.08.11 (223) 10:10:23    3.8   209.0   224.0
2017.08.11 (223) 10:15:11    3.9   207.0   231.0
2017.08.11 (223) 10:19:59    4.0   207.0   226.0
2017.08.11 (223) 10:25:23    4.0   219.0   224.0
2017.08.11 (223) 10:30:11    4.1   212.0   238.0
2017.08.11 (223) 10:34:59    4.3   221.0   250.0
2017.08.11 (223) 10:40:23    4.3   217.0   236.0
2017.08.11 (223) 10:45:11    4.3   212.0   240.0
2017.08.11 (223) 10:49:59    4.5   200.0   247.0
2017.08.11 (223) 10:55:23    4.5   188.0   238.0
2017.08.11 (223) 11:00:11    4.5   179.0   245.0
2017.08.11 (223) 11:04:59    4.5   183.0   252.0
2017.08.11 (223) 11:10:23    4.5   205.0   271.0
2017.08.11 (223) 11:15:11    4.7   205.0   262.0
2017.08.11 (223) 11:19:59    4.7   205.0   257.0
2017.08.11 (223) 11:25:23    4.8   186.0   262.0
2017.08.11 (223) 11:30:11    4.8   202.0   264.0
2017.08.11 (223) 11:34:59    4.8   200.0   262.0
2017.08.11 (223) 11:40:23    4.9   193.0   276.0
2017.08.11 (223) 11:45:11    4.8   214.0   271.0
2017.08.11 (223) 11:49:59    4.7   209.0   276.0
2017.08.11 (223) 11:55:23    4.8   207.0   283.0
2017.08.11 (223) 12:00:11    4.9   207.0   283.0
2017.08.11 (223) 12:04:59    4.9   212.0   283.0
2017.08.11 (223) 12:10:23    4.9   200.0   288.0
2017.08.11 (223) 12:15:11    4.9   191.0   288.0
2017.08.11 (223) 12:19:59    4.8   198.0   278.0
2017.08.11 (223) 12:25:23    4.8   205.0   262.0
2017.08.11 (223) 12:30:11    4.8   207.0   259.0
2017.08.11 (223) 12:34:59    4.8   198.0   283.0
2017.08.11 (223) 12:40:23    4.7   200.0   240.0
2017.08.11 (223) 12:45:11    4.6   193.0   243.0
2017.08.11 (223) 12:49:59    4.8   200.0   266.0
2017.08.11 (223) 12:55:23    4.9   195.0   319.0
2017.08.11 (223) 13:00:11    4.9   198.0   350.0
2017.08.11 (223) 13:04:59    5.0   191.0   354.0
2017.08.11 (223) 13:10:23    5.1   219.0   333.0
2017.08.11 (223) 13:15:11    5.0   200.0   354.0
2017.08.11 (223) 13:19:59    5.1   200.0   342.0
2017.08.11 (223) 13:25:23    5.1   209.0   371.0
2017.08.11 (223) 13:30:11    5.2   205.0   361.0
2017.08.11 (223) 13:34:59    5.3   202.0   359.0
2017.08.11 (223) 13:40:23    5.5   205.0   347.0
2017.08.11 (223) 13:45:11    5.5   202.0   333.0
2017.08.11 (223) 13:49:59    5.7   202.0   326.0
2017.08.11 (223) 13:55:23    5.7   207.0   319.0
2017.08.11 (223) 14:00:11    5.8   221.0   316.0
2017.08.11 (223) 14:04:59    5.9   202.0   326.0
2017.08.11 (223) 14:10:23    5.9   219.0   321.0
2017.08.11 (223) 14:15:11    5.8   212.0   297.0
2017.08.11 (223) 14:19:59    5.8   188.0   338.0
2017.08.11 (223) 14:25:23    5.6   193.0   338.0
2017.08.11 (223) 14:30:11    5.6   188.0   342.0
2017.08.11 (223) 14:34:59    5.6   183.0   357.0
2017.08.11 (223) 14:40:23    5.6   183.0   376.0
2017.08.11 (223) 14:45:11    5.9   183.0   373.0
2017.08.11 (223) 14:49:59    5.9   200.0   350.0
2017.08.11 (223) 14:55:23    5.8   186.0   373.0
2017.08.11 (223) 15:00:11    5.9   188.0   371.0
2017.08.11 (223) 15:04:59    5.9   193.0   364.0
2017.08.11 (223) 15:10:23    6.0   191.0   354.0
2017.08.11 (223) 15:15:11    6.1   183.0   340.0
2017.08.11 (223) 15:19:59    6.3   188.0   345.0
2017.08.11 (223) 15:25:23    6.4   172.0   352.0
2017.08.11 (223) 15:30:11    6.5   186.0   340.0
2017.08.11 (223) 15:34:59    6.8   193.0   352.0
2017.08.11 (223) 15:40:23    6.8   181.0   361.0
2017.08.11 (223) 15:45:11    6.8   176.0   371.0
2017.08.11 (223) 15:49:59    7.1   198.0   357.0
2017.08.11 (223) 15:55:23    7.2   195.0   354.0
2017.08.11 (223) 16:00:11    7.3   193.0   354.0
2017.08.11 (223) 16:04:59    7.5   193.0   347.0
2017.08.11 (223) 16:10:23    7.9   176.0   345.0
2017.08.11 (223) 16:15:11    7.9   181.0   338.0
2017.08.11 (223) 16:19:59    7.8   193.0   328.0
2017.08.11 (223) 16:25:23    7.9   214.0   328.0
2017.08.11 (223) 16:30:11    8.3   198.0   333.0
2017.08.11 (223) 16:34:59    8.4   198.0   331.0
2017.08.11 (223) 16:40:23    8.5   186.0   326.0
2017.08.11 (223) 16:45:11    8.7   188.0   326.0
2017.08.11 (223) 16:49:59    8.7   183.0   326.0
2017.08.11 (223) 16:55:23    8.7   202.0   319.0
2017.08.11 (223) 17:00:11    8.9   207.0   321.0
2017.08.11 (223) 17:04:59    8.9   181.0   323.0
2017.08.11 (223) 17:10:23    8.9   198.0   307.0
2017.08.11 (223) 17:15:11    9.3   195.0   312.0
2017.08.11 (223) 17:19:59    9.3   191.0   309.0
2017.08.11 (223) 17:25:23    9.4   198.0   316.0
2017.08.11 (223) 17:30:11    9.5   198.0   314.0
2017.08.11 (223) 17:34:59    9.3   188.0   307.0
2017.08.11 (223) 17:40:23    9.3   205.0   300.0
